Kronologi;SCI;16657;6.47%;Aug-16;10-08-16;Not in the Top 1000;17366;6.75%;Aug-17;01-08-17;Not in the Top 1000;14752;5.73%;Aug-18;01-08-18;Not in the Top 1000;;;;;
Sabana;SCI;12856;5.85%;Aug-15;19-08-15;Not in the Top 1000;15954;7.26%;Aug-16;02-08-16;Not in the Top 1000;14419;6.56%;Aug-17;23-08-17;Not in the Top 1000;;;;;
Impresionisme;SCI;14083;5.31%;Aug-16;09-08-16;Not in the Top 1000;15291;5.77%;Aug-17;01-08-17;Not in the Top 1000;14443;5.45%;Aug-18;29-08-18;Not in the Top 1000;;;;;
Ejaan_yang_Disempurnakan;SCI;23108;7.63%;Oct-16;03-10-16;Not in the Top 1000;23422;7.74%;Oct-17;02-10-17;Not in the Top 1000;22608;7.47%;Oct-18;31-10-18;Not in the Top 1000;;;;;
Alga_merah;SCI;12430;8.63%;Nov-15;19-11-15;Not in the Top 1000;16492;11.45%;Nov-16;20-11-16;Not in the Top 1000;15394;10.68%;Nov-17;21-11-17;Not in the Top 1000;;;;;
Malari;SCI;11952;6.07%;Jan-16;15-01-16;Not in the Top 1000;13079;6.64%;Jan-17;15-01-17;Not in the Top 1000;12057;6.13%;Jan-18;15-01-18;Not in the Top 1000;;;;;
Warna-warna_liturgi;SCI;8834;7.94%;Mar-16;25-03-16;Not in the Top 1000;13990;12.58%;Apr-17;14-04-17;Not in the Top 1000;12704;11.42%;Mar-18;31-03-18;Not in the Top 1000;;;;;
Efek_Tyndall;SCI;11902;9.45%;May-16;17-05-16;Not in the Top 1000;12970;10.30%;May-17;17-05-17;Not in the Top 1000;11754;9.33%;May-18;24-05-18;Not in the Top 1000;;;;;
Zat_adiktif;SCI;12014;6.71%;Nov-15;23-11-15;Not in the Top 1000;11950;6.67%;Nov-16;23-11-16;Not in the Top 1000;14765;8.24%;Nov-17;21-11-17;Not in the Top 1000;;;;;
Logam_transisi;SCI;12685;7.14%;Nov-16;01-11-16;Not in the Top 1000;14307;8.05%;Nov-17;22-11-17;Not in the Top 1000;12000;6.75%;Oct-18;31-10-18;Not in the Top 1000;;;;;
Zygomycota;SCI;11881;9.60%;Jan-16;11-01-16;Not in the Top 1000;10889;8.80%;Jan-17;16-01-17;Not in the Top 1000;14750;11.92%;Jan-18;15-01-18;Not in the Top 1000;;;;;
Liga_Champions_UEFA;SPORT;55790;10.17%;May-16;28-05-16;Not in the Top 1000;36838;6.71%;May-17;11-05-17;Not in the Top 1000;36734;6.69%;May-18;26-05-18;Not in the Top 1000;;;;;
Lempar_cakram;SPORT;29973;6.34%;Mar-16;01-03-16;Not in the Top 1000;32229;6.82%;Mar-17;15-03-17;Not in the Top 1000;30728;6.50%;Mar-18;31-03-18;Not in the Top 1000;;;;;
Liga_Bangsa-Bangsa;SPORT;15226;6.63%;Jan-16;20-01-16;Not in the Top 1000;17300;7.53%;Jan-17;23-01-17;Not in the Top 1000;22710;9.88%;Jan-18;16-01-18;Not in the Top 1000;;;;;
Sejarah_Internet_Indonesia;TECH;43397;12.68%;Aug-15;10-08-15;Not in the Top 1000;38828;11.35%;Aug-16;02-08-16;Not in the Top 1000;33510;9.79%;Aug-17;01-08-17;Not in the Top 1000;;;;;
Intranet;TECH;20756;8.76%;Aug-15;10-08-15;Not in the Top 1000;18867;7.96%;Aug-16;02-08-16;Not in the Top 1000;16575;6.99%;Aug-17;01-08-17;Not in the Top 1000;;;;;
Para_Pencari_Tuhan;TVMOV;13599;9.92%;Jul-15;07-07-15;Not in the Top 1000;14935;10.89%;Jun-16;06-06-16;Not in the Top 1000;18940;13.82%;Jun-17;01-06-17;Not in the Top 1000;;;;;
Kantong_semar;TVMOV;17904;6.39%;Aug-15;05-08-15;Not in the Top 1000;19355;6.91%;Aug-16;02-08-16;Not in the Top 1000;19255;6.88%;Aug-17;01-08-17;Not in the Top 1000;;;;;
Zumi_Zola;TVMOV;36392;8.80%;Dec-15;09-12-15;Not in the Top 1000;58002;14.03%;Jan-17;21-01-17;Not in the Top 1000;34712;8.40%;Feb-18;02-02-18;Not in the Top 1000;;;;;
Non-Stop_(film);TVMOV;10423;17.26%;Jun-16;03-06-16;Not in the Top 1000;7694;12.74%;May-17;10-05-17;Not in the Top 1000;7081;11.72%;Apr-18;18-04-18;Not in the Top 1000;;;;;
